symbol,industry,period,year,quarter,total_asset,shareholders_equity,net_revenue,gross_profit,operating_profit,ebit,net_profit,gross_profit_margin,operating_profit_margin,pretax_profit_margin,net_profit_margin,roa,roe
SMB,,Q2 2023,2023,2,"[{'period': 'Q4 2008', 'year': 2008, 'quarter': 4, 'value': 773662602862.0}, {'period': 'Q4 2009', 'year': 2009, 'quarter': 4, 'value': 1162974572764.0}, {'period': 'Q1 2010', 'year': 2010, 'quarter': 1, 'value': 1137394462698.0}, {'period': 'Q2 2010', 'year': 2010, 'quarter': 2, 'value': 1120211213056.0}, {'period': 'Q3 2010', 'year': 2010, 'quarter': 3, 'value': 1113495627381.0}, {'period': 'Q4 2010', 'year': 2010, 'quarter': 4, 'value': 1118619145709.0}, {'period': 'Q2 2011', 'year': 2011, 'quarter': 2, 'value': 1063707849817.0}, {'period': 'Q4 2011', 'year': 2011, 'quarter': 4, 'value': 1014626895906.0}, {'period': 'Q2 2012', 'year': 2012, 'quarter': 2, 'value': 968904847791.0}, {'period': 'Q4 2012', 'year': 2012, 'quarter': 4, 'value': 934903300687.0}, {'period': 'Q1 2013', 'year': 2013, 'quarter': 1, 'value': 897143766039.0}, {'period': 'Q2 2013', 'year': 2013, 'quarter': 2, 'value': 886153408669.0}, {'period': 'Q3 2013', 'year': 2013, 'quarter': 3, 'value': 864582954074.0}, {'period': 'Q4 2013', 'year': 2013, 'quarter': 4, 'value': 847577319043.0}, {'period': 'Q1 2014', 'year': 2014, 'quarter': 1, 'value': 833671565709.0}, {'period': 'Q2 2014', 'year': 2014, 'quarter': 2, 'value': 787505154491.0}, {'period': 'Q3 2014', 'year': 2014, 'quarter': 3, 'value': 801653324113.0}, {'period': 'Q4 2014', 'year': 2014, 'quarter': 4, 'value': 752818346285.0}, {'period': 'Q1 2015', 'year': 2015, 'quarter': 1, 'value': 736025240586.0}, {'period': 'Q2 2015', 'year': 2015, 'quarter': 2, 'value': 705610320597.0}, {'period': 'Q3 2015', 'year': 2015, 'quarter': 3, 'value': 698267174554.0}, {'period': 'Q4 2015', 'year': 2015, 'quarter': 4, 'value': 708557747115.0}, {'period': 'Q1 2016', 'year': 2016, 'quarter': 1, 'value': 654116701294.0}, {'period': 'Q2 2016', 'year': 2016, 'quarter': 2, 'value': 642192132641.0}, {'period': 'Q3 2016', 'year': 2016, 'quarter': 3, 'value': 641886061866.0}, {'period': 'Q4 2016', 'year': 2016, 'quarter': 4, 'value': 645353434502.0}, {'period': 'Q1 2017', 'year': 2017, 'quarter': 1, 'value': 649676635939.0}, {'period': 'Q2 2017', 'year': 2017, 'quarter': 2, 'value': 746577382949.0}, {'period': 'Q3 2017', 'year': 2017, 'quarter': 3, 'value': 766236295315.0}, {'period': 'Q4 2017', 'year': 2017, 'quarter': 4, 'value': 758365957560.0}, {'period': 'Q1 2018', 'year': 2018, 'quarter': 1, 'value': 818434834013.0}, {'period': 'Q2 2018', 'year': 2018, 'quarter': 2, 'value': 804870607267.0}, {'period': 'Q3 2018', 'year': 2018, 'quarter': 3, 'value': 830324940186.0}, {'period': 'Q4 2018', 'year': 2018, 'quarter': 4, 'value': 838815034591.0}, {'period': 'Q1 2019', 'year': 2019, 'quarter': 1, 'value': 793085905316.0}, {'period': 'Q2 2019', 'year': 2019, 'quarter': 2, 'value': 805436047317.0}, {'period': 'Q3 2019', 'year': 2019, 'quarter': 3, 'value': 805453186315.0}, {'period': 'Q4 2019', 'year': 2019, 'quarter': 4, 'value': 797474783543.0}, {'period': 'Q1 2020', 'year': 2020, 'quarter': 1, 'value': 759656355634.0}, {'period': 'Q2 2020', 'year': 2020, 'quarter': 2, 'value': 863815604804.0}, {'period': 'Q3 2020', 'year': 2020, 'quarter': 3, 'value': 863493095749.0}, {'period': 'Q4 2020', 'year': 2020, 'quarter': 4, 'value': 804069684410.0}, {'period': 'Q1 2021', 'year': 2021, 'quarter': 1, 'value': 789902546104.0}, {'period': 'Q2 2021', 'year': 2021, 'quarter': 2, 'value': 932646203300.0}, {'period': 'Q3 2021', 'year': 2021, 'quarter': 3, 'value': 908878730134.0}, {'period': 'Q4 2021', 'year': 2021, 'quarter': 4, 'value': 937898904456.0}, {'period': 'Q1 2022', 'year': 2022, 'quarter': 1, 'value': 911481032300.0}, {'period': 'Q2 2022', 'year': 2022, 'quarter': 2, 'value': 1020207614262.0}, {'period': 'Q3 2022', 'year': 2022, 'quarter': 3, 'value': 1020911201794.0}, {'period': 'Q4 2022', 'year': 2022, 'quarter': 4, 'value': 978496121183.0}, {'period': 'Q1 2023', 'year': 2023, 'quarter': 1, 'value': 874503658445.0}, {'period': 'Q2 2023', 'year': 2023, 'quarter': 2, 'value': 982808109709.0}]",623349002323.0,367170847650.0,101969676011.0,69104616590.0,142556885436.0,56359352994.0,27.77172443390741,18.820834233515434,38.825763632490286,15.34962629923269,6.068916803344879,9.274735045540968
SMB,,Q1 2023,2023,1,"[{'period': 'Q4 2008', 'year': 2008, 'quarter': 4, 'value': 773662602862.0}, {'period': 'Q4 2009', 'year': 2009, 'quarter': 4, 'value': 1162974572764.0}, {'period': 'Q1 2010', 'year': 2010, 'quarter': 1, 'value': 1137394462698.0}, {'period': 'Q2 2010', 'year': 2010, 'quarter': 2, 'value': 1120211213056.0}, {'period': 'Q3 2010', 'year': 2010, 'quarter': 3, 'value': 1113495627381.0}, {'period': 'Q4 2010', 'year': 2010, 'quarter': 4, 'value': 1118619145709.0}, {'period': 'Q2 2011', 'year': 2011, 'quarter': 2, 'value': 1063707849817.0}, {'period': 'Q4 2011', 'year': 2011, 'quarter': 4, 'value': 1014626895906.0}, {'period': 'Q2 2012', 'year': 2012, 'quarter': 2, 'value': 968904847791.0}, {'period': 'Q4 2012', 'year': 2012, 'quarter': 4, 'value': 934903300687.0}, {'period': 'Q1 2013', 'year': 2013, 'quarter': 1, 'value': 897143766039.0}, {'period': 'Q2 2013', 'year': 2013, 'quarter': 2, 'value': 886153408669.0}, {'period': 'Q3 2013', 'year': 2013, 'quarter': 3, 'value': 864582954074.0}, {'period': 'Q4 2013', 'year': 2013, 'quarter': 4, 'value': 847577319043.0}, {'period': 'Q1 2014', 'year': 2014, 'quarter': 1, 'value': 833671565709.0}, {'period': 'Q2 2014', 'year': 2014, 'quarter': 2, 'value': 787505154491.0}, {'period': 'Q3 2014', 'year': 2014, 'quarter': 3, 'value': 801653324113.0}, {'period': 'Q4 2014', 'year': 2014, 'quarter': 4, 'value': 752818346285.0}, {'period': 'Q1 2015', 'year': 2015, 'quarter': 1, 'value': 736025240586.0}, {'period': 'Q2 2015', 'year': 2015, 'quarter': 2, 'value': 705610320597.0}, {'period': 'Q3 2015', 'year': 2015, 'quarter': 3, 'value': 698267174554.0}, {'period': 'Q4 2015', 'year': 2015, 'quarter': 4, 'value': 708557747115.0}, {'period': 'Q1 2016', 'year': 2016, 'quarter': 1, 'value': 654116701294.0}, {'period': 'Q2 2016', 'year': 2016, 'quarter': 2, 'value': 642192132641.0}, {'period': 'Q3 2016', 'year': 2016, 'quarter': 3, 'value': 641886061866.0}, {'period': 'Q4 2016', 'year': 2016, 'quarter': 4, 'value': 645353434502.0}, {'period': 'Q1 2017', 'year': 2017, 'quarter': 1, 'value': 649676635939.0}, {'period': 'Q2 2017', 'year': 2017, 'quarter': 2, 'value': 746577382949.0}, {'period': 'Q3 2017', 'year': 2017, 'quarter': 3, 'value': 766236295315.0}, {'period': 'Q4 2017', 'year': 2017, 'quarter': 4, 'value': 758365957560.0}, {'period': 'Q1 2018', 'year': 2018, 'quarter': 1, 'value': 818434834013.0}, {'period': 'Q2 2018', 'year': 2018, 'quarter': 2, 'value': 804870607267.0}, {'period': 'Q3 2018', 'year': 2018, 'quarter': 3, 'value': 830324940186.0}, {'period': 'Q4 2018', 'year': 2018, 'quarter': 4, 'value': 838815034591.0}, {'period': 'Q1 2019', 'year': 2019, 'quarter': 1, 'value': 793085905316.0}, {'period': 'Q2 2019', 'year': 2019, 'quarter': 2, 'value': 805436047317.0}, {'period': 'Q3 2019', 'year': 2019, 'quarter': 3, 'value': 805453186315.0}, {'period': 'Q4 2019', 'year': 2019, 'quarter': 4, 'value': 797474783543.0}, {'period': 'Q1 2020', 'year': 2020, 'quarter': 1, 'value': 759656355634.0}, {'period': 'Q2 2020', 'year': 2020, 'quarter': 2, 'value': 863815604804.0}, {'period': 'Q3 2020', 'year': 2020, 'quarter': 3, 'value': 863493095749.0}, {'period': 'Q4 2020', 'year': 2020, 'quarter': 4, 'value': 804069684410.0}, {'period': 'Q1 2021', 'year': 2021, 'quarter': 1, 'value': 789902546104.0}, {'period': 'Q2 2021', 'year': 2021, 'quarter': 2, 'value': 932646203300.0}, {'period': 'Q3 2021', 'year': 2021, 'quarter': 3, 'value': 908878730134.0}, {'period': 'Q4 2021', 'year': 2021, 'quarter': 4, 'value': 937898904456.0}, {'period': 'Q1 2022', 'year': 2022, 'quarter': 1, 'value': 911481032300.0}, {'period': 'Q2 2022', 'year': 2022, 'quarter': 2, 'value': 1020207614262.0}, {'period': 'Q3 2022', 'year': 2022, 'quarter': 3, 'value': 1020911201794.0}, {'period': 'Q4 2022', 'year': 2022, 'quarter': 4, 'value': 978496121183.0}, {'period': 'Q1 2023', 'year': 2023, 'quarter': 1, 'value': 874503658445.0}, {'period': 'Q2 2023', 'year': 2023, 'quarter': 2, 'value': 982808109709.0}]",591981736879.0,253994508179.0,57039068273.0,19564805713.0,93081074392.0,15136680358.0,22.456811638148615,7.702845960437816,36.646884635159935,5.9594518269397305,1.633748748857247,2.5255719923720004
SMB,,Q4 2022,2022,4,"[{'period': 'Q4 2008', 'year': 2008, 'quarter': 4, 'value': 773662602862.0}, {'period': 'Q4 2009', 'year': 2009, 'quarter': 4, 'value': 1162974572764.0}, {'period': 'Q1 2010', 'year': 2010, 'quarter': 1, 'value': 1137394462698.0}, {'period': 'Q2 2010', 'year': 2010, 'quarter': 2, 'value': 1120211213056.0}, {'period': 'Q3 2010', 'year': 2010, 'quarter': 3, 'value': 1113495627381.0}, {'period': 'Q4 2010', 'year': 2010, 'quarter': 4, 'value': 1118619145709.0}, {'period': 'Q2 2011', 'year': 2011, 'quarter': 2, 'value': 1063707849817.0}, {'period': 'Q4 2011', 'year': 2011, 'quarter': 4, 'value': 1014626895906.0}, {'period': 'Q2 2012', 'year': 2012, 'quarter': 2, 'value': 968904847791.0}, {'period': 'Q4 2012', 'year': 2012, 'quarter': 4, 'value': 934903300687.0}, {'period': 'Q1 2013', 'year': 2013, 'quarter': 1, 'value': 897143766039.0}, {'period': 'Q2 2013', 'year': 2013, 'quarter': 2, 'value': 886153408669.0}, {'period': 'Q3 2013', 'year': 2013, 'quarter': 3, 'value': 864582954074.0}, {'period': 'Q4 2013', 'year': 2013, 'quarter': 4, 'value': 847577319043.0}, {'period': 'Q1 2014', 'year': 2014, 'quarter': 1, 'value': 833671565709.0}, {'period': 'Q2 2014', 'year': 2014, 'quarter': 2, 'value': 787505154491.0}, {'period': 'Q3 2014', 'year': 2014, 'quarter': 3, 'value': 801653324113.0}, {'period': 'Q4 2014', 'year': 2014, 'quarter': 4, 'value': 752818346285.0}, {'period': 'Q1 2015', 'year': 2015, 'quarter': 1, 'value': 736025240586.0}, {'period': 'Q2 2015', 'year': 2015, 'quarter': 2, 'value': 705610320597.0}, {'period': 'Q3 2015', 'year': 2015, 'quarter': 3, 'value': 698267174554.0}, {'period': 'Q4 2015', 'year': 2015, 'quarter': 4, 'value': 708557747115.0}, {'period': 'Q1 2016', 'year': 2016, 'quarter': 1, 'value': 654116701294.0}, {'period': 'Q2 2016', 'year': 2016, 'quarter': 2, 'value': 642192132641.0}, {'period': 'Q3 2016', 'year': 2016, 'quarter': 3, 'value': 641886061866.0}, {'period': 'Q4 2016', 'year': 2016, 'quarter': 4, 'value': 645353434502.0}, {'period': 'Q1 2017', 'year': 2017, 'quarter': 1, 'value': 649676635939.0}, {'period': 'Q2 2017', 'year': 2017, 'quarter': 2, 'value': 746577382949.0}, {'period': 'Q3 2017', 'year': 2017, 'quarter': 3, 'value': 766236295315.0}, {'period': 'Q4 2017', 'year': 2017, 'quarter': 4, 'value': 758365957560.0}, {'period': 'Q1 2018', 'year': 2018, 'quarter': 1, 'value': 818434834013.0}, {'period': 'Q2 2018', 'year': 2018, 'quarter': 2, 'value': 804870607267.0}, {'period': 'Q3 2018', 'year': 2018, 'quarter': 3, 'value': 830324940186.0}, {'period': 'Q4 2018', 'year': 2018, 'quarter': 4, 'value': 838815034591.0}, {'period': 'Q1 2019', 'year': 2019, 'quarter': 1, 'value': 793085905316.0}, {'period': 'Q2 2019', 'year': 2019, 'quarter': 2, 'value': 805436047317.0}, {'period': 'Q3 2019', 'year': 2019, 'quarter': 3, 'value': 805453186315.0}, {'period': 'Q4 2019', 'year': 2019, 'quarter': 4, 'value': 797474783543.0}, {'period': 'Q1 2020', 'year': 2020, 'quarter': 1, 'value': 759656355634.0}, {'period': 'Q2 2020', 'year': 2020, 'quarter': 2, 'value': 863815604804.0}, {'period': 'Q3 2020', 'year': 2020, 'quarter': 3, 'value': 863493095749.0}, {'period': 'Q4 2020', 'year': 2020, 'quarter': 4, 'value': 804069684410.0}, {'period': 'Q1 2021', 'year': 2021, 'quarter': 1, 'value': 789902546104.0}, {'period': 'Q2 2021', 'year': 2021, 'quarter': 2, 'value': 932646203300.0}, {'period': 'Q3 2021', 'year': 2021, 'quarter': 3, 'value': 908878730134.0}, {'period': 'Q4 2021', 'year': 2021, 'quarter': 4, 'value': 937898904456.0}, {'period': 'Q1 2022', 'year': 2022, 'quarter': 1, 'value': 911481032300.0}, {'period': 'Q2 2022', 'year': 2022, 'quarter': 2, 'value': 1020207614262.0}, {'period': 'Q3 2022', 'year': 2022, 'quarter': 3, 'value': 1020911201794.0}, {'period': 'Q4 2022', 'year': 2022, 'quarter': 4, 'value': 978496121183.0}, {'period': 'Q1 2023', 'year': 2023, 'quarter': 1, 'value': 874503658445.0}, {'period': 'Q2 2023', 'year': 2023, 'quarter': 2, 'value': 982808109709.0}]",606691704521.0,357229592367.0,75660340782.0,40846161263.0,119873087685.0,30763936277.0,21.179751733521087,11.434148272082867,33.55631511116479,8.611810705031026,3.0773055518466648,5.1892913893273365
SMB,,Q3 2022,2022,3,"[{'period': 'Q4 2008', 'year': 2008, 'quarter': 4, 'value': 773662602862.0}, {'period': 'Q4 2009', 'year': 2009, 'quarter': 4, 'value': 1162974572764.0}, {'period': 'Q1 2010', 'year': 2010, 'quarter': 1, 'value': 1137394462698.0}, {'period': 'Q2 2010', 'year': 2010, 'quarter': 2, 'value': 1120211213056.0}, {'period': 'Q3 2010', 'year': 2010, 'quarter': 3, 'value': 1113495627381.0}, {'period': 'Q4 2010', 'year': 2010, 'quarter': 4, 'value': 1118619145709.0}, {'period': 'Q2 2011', 'year': 2011, 'quarter': 2, 'value': 1063707849817.0}, {'period': 'Q4 2011', 'year': 2011, 'quarter': 4, 'value': 1014626895906.0}, {'period': 'Q2 2012', 'year': 2012, 'quarter': 2, 'value': 968904847791.0}, {'period': 'Q4 2012', 'year': 2012, 'quarter': 4, 'value': 934903300687.0}, {'period': 'Q1 2013', 'year': 2013, 'quarter': 1, 'value': 897143766039.0}, {'period': 'Q2 2013', 'year': 2013, 'quarter': 2, 'value': 886153408669.0}, {'period': 'Q3 2013', 'year': 2013, 'quarter': 3, 'value': 864582954074.0}, {'period': 'Q4 2013', 'year': 2013, 'quarter': 4, 'value': 847577319043.0}, {'period': 'Q1 2014', 'year': 2014, 'quarter': 1, 'value': 833671565709.0}, {'period': 'Q2 2014', 'year': 2014, 'quarter': 2, 'value': 787505154491.0}, {'period': 'Q3 2014', 'year': 2014, 'quarter': 3, 'value': 801653324113.0}, {'period': 'Q4 2014', 'year': 2014, 'quarter': 4, 'value': 752818346285.0}, {'period': 'Q1 2015', 'year': 2015, 'quarter': 1, 'value': 736025240586.0}, {'period': 'Q2 2015', 'year': 2015, 'quarter': 2, 'value': 705610320597.0}, {'period': 'Q3 2015', 'year': 2015, 'quarter': 3, 'value': 698267174554.0}, {'period': 'Q4 2015', 'year': 2015, 'quarter': 4, 'value': 708557747115.0}, {'period': 'Q1 2016', 'year': 2016, 'quarter': 1, 'value': 654116701294.0}, {'period': 'Q2 2016', 'year': 2016, 'quarter': 2, 'value': 642192132641.0}, {'period': 'Q3 2016', 'year': 2016, 'quarter': 3, 'value': 641886061866.0}, {'period': 'Q4 2016', 'year': 2016, 'quarter': 4, 'value': 645353434502.0}, {'period': 'Q1 2017', 'year': 2017, 'quarter': 1, 'value': 649676635939.0}, {'period': 'Q2 2017', 'year': 2017, 'quarter': 2, 'value': 746577382949.0}, {'period': 'Q3 2017', 'year': 2017, 'quarter': 3, 'value': 766236295315.0}, {'period': 'Q4 2017', 'year': 2017, 'quarter': 4, 'value': 758365957560.0}, {'period': 'Q1 2018', 'year': 2018, 'quarter': 1, 'value': 818434834013.0}, {'period': 'Q2 2018', 'year': 2018, 'quarter': 2, 'value': 804870607267.0}, {'period': 'Q3 2018', 'year': 2018, 'quarter': 3, 'value': 830324940186.0}, {'period': 'Q4 2018', 'year': 2018, 'quarter': 4, 'value': 838815034591.0}, {'period': 'Q1 2019', 'year': 2019, 'quarter': 1, 'value': 793085905316.0}, {'period': 'Q2 2019', 'year': 2019, 'quarter': 2, 'value': 805436047317.0}, {'period': 'Q3 2019', 'year': 2019, 'quarter': 3, 'value': 805453186315.0}, {'period': 'Q4 2019', 'year': 2019, 'quarter': 4, 'value': 797474783543.0}, {'period': 'Q1 2020', 'year': 2020, 'quarter': 1, 'value': 759656355634.0}, {'period': 'Q2 2020', 'year': 2020, 'quarter': 2, 'value': 863815604804.0}, {'period': 'Q3 2020', 'year': 2020, 'quarter': 3, 'value': 863493095749.0}, {'period': 'Q4 2020', 'year': 2020, 'quarter': 4, 'value': 804069684410.0}, {'period': 'Q1 2021', 'year': 2021, 'quarter': 1, 'value': 789902546104.0}, {'period': 'Q2 2021', 'year': 2021, 'quarter': 2, 'value': 932646203300.0}, {'period': 'Q3 2021', 'year': 2021, 'quarter': 3, 'value': 908878730134.0}, {'period': 'Q4 2021', 'year': 2021, 'quarter': 4, 'value': 937898904456.0}, {'period': 'Q1 2022', 'year': 2022, 'quarter': 1, 'value': 911481032300.0}, {'period': 'Q2 2022', 'year': 2022, 'quarter': 2, 'value': 1020207614262.0}, {'period': 'Q3 2022', 'year': 2022, 'quarter': 3, 'value': 1020911201794.0}, {'period': 'Q4 2022', 'year': 2022, 'quarter': 4, 'value': 978496121183.0}, {'period': 'Q1 2023', 'year': 2023, 'quarter': 1, 'value': 874503658445.0}, {'period': 'Q2 2023', 'year': 2023, 'quarter': 2, 'value': 982808109709.0}]",578978321266.0,347695369178.0,98339077628.0,56106355798.0,139857824671.0,44941712750.0,28.28311399731529,16.13664166153354,40.224241410417186,12.925600032076478,4.403635143282809,7.568292162371308
SMB,,Q2 2022,2022,2,"[{'period': 'Q4 2008', 'year': 2008, 'quarter': 4, 'value': 773662602862.0}, {'period': 'Q4 2009', 'year': 2009, 'quarter': 4, 'value': 1162974572764.0}, {'period': 'Q1 2010', 'year': 2010, 'quarter': 1, 'value': 1137394462698.0}, {'period': 'Q2 2010', 'year': 2010, 'quarter': 2, 'value': 1120211213056.0}, {'period': 'Q3 2010', 'year': 2010, 'quarter': 3, 'value': 1113495627381.0}, {'period': 'Q4 2010', 'year': 2010, 'quarter': 4, 'value': 1118619145709.0}, {'period': 'Q2 2011', 'year': 2011, 'quarter': 2, 'value': 1063707849817.0}, {'period': 'Q4 2011', 'year': 2011, 'quarter': 4, 'value': 1014626895906.0}, {'period': 'Q2 2012', 'year': 2012, 'quarter': 2, 'value': 968904847791.0}, {'period': 'Q4 2012', 'year': 2012, 'quarter': 4, 'value': 934903300687.0}, {'period': 'Q1 2013', 'year': 2013, 'quarter': 1, 'value': 897143766039.0}, {'period': 'Q2 2013', 'year': 2013, 'quarter': 2, 'value': 886153408669.0}, {'period': 'Q3 2013', 'year': 2013, 'quarter': 3, 'value': 864582954074.0}, {'period': 'Q4 2013', 'year': 2013, 'quarter': 4, 'value': 847577319043.0}, {'period': 'Q1 2014', 'year': 2014, 'quarter': 1, 'value': 833671565709.0}, {'period': 'Q2 2014', 'year': 2014, 'quarter': 2, 'value': 787505154491.0}, {'period': 'Q3 2014', 'year': 2014, 'quarter': 3, 'value': 801653324113.0}, {'period': 'Q4 2014', 'year': 2014, 'quarter': 4, 'value': 752818346285.0}, {'period': 'Q1 2015', 'year': 2015, 'quarter': 1, 'value': 736025240586.0}, {'period': 'Q2 2015', 'year': 2015, 'quarter': 2, 'value': 705610320597.0}, {'period': 'Q3 2015', 'year': 2015, 'quarter': 3, 'value': 698267174554.0}, {'period': 'Q4 2015', 'year': 2015, 'quarter': 4, 'value': 708557747115.0}, {'period': 'Q1 2016', 'year': 2016, 'quarter': 1, 'value': 654116701294.0}, {'period': 'Q2 2016', 'year': 2016, 'quarter': 2, 'value': 642192132641.0}, {'period': 'Q3 2016', 'year': 2016, 'quarter': 3, 'value': 641886061866.0}, {'period': 'Q4 2016', 'year': 2016, 'quarter': 4, 'value': 645353434502.0}, {'period': 'Q1 2017', 'year': 2017, 'quarter': 1, 'value': 649676635939.0}, {'period': 'Q2 2017', 'year': 2017, 'quarter': 2, 'value': 746577382949.0}, {'period': 'Q3 2017', 'year': 2017, 'quarter': 3, 'value': 766236295315.0}, {'period': 'Q4 2017', 'year': 2017, 'quarter': 4, 'value': 758365957560.0}, {'period': 'Q1 2018', 'year': 2018, 'quarter': 1, 'value': 818434834013.0}, {'period': 'Q2 2018', 'year': 2018, 'quarter': 2, 'value': 804870607267.0}, {'period': 'Q3 2018', 'year': 2018, 'quarter': 3, 'value': 830324940186.0}, {'period': 'Q4 2018', 'year': 2018, 'quarter': 4, 'value': 838815034591.0}, {'period': 'Q1 2019', 'year': 2019, 'quarter': 1, 'value': 793085905316.0}, {'period': 'Q2 2019', 'year': 2019, 'quarter': 2, 'value': 805436047317.0}, {'period': 'Q3 2019', 'year': 2019, 'quarter': 3, 'value': 805453186315.0}, {'period': 'Q4 2019', 'year': 2019, 'quarter': 4, 'value': 797474783543.0}, {'period': 'Q1 2020', 'year': 2020, 'quarter': 1, 'value': 759656355634.0}, {'period': 'Q2 2020', 'year': 2020, 'quarter': 2, 'value': 863815604804.0}, {'period': 'Q3 2020', 'year': 2020, 'quarter': 3, 'value': 863493095749.0}, {'period': 'Q4 2020', 'year': 2020, 'quarter': 4, 'value': 804069684410.0}, {'period': 'Q1 2021', 'year': 2021, 'quarter': 1, 'value': 789902546104.0}, {'period': 'Q2 2021', 'year': 2021, 'quarter': 2, 'value': 932646203300.0}, {'period': 'Q3 2021', 'year': 2021, 'quarter': 3, 'value': 908878730134.0}, {'period': 'Q4 2021', 'year': 2021, 'quarter': 4, 'value': 937898904456.0}, {'period': 'Q1 2022', 'year': 2022, 'quarter': 1, 'value': 911481032300.0}, {'period': 'Q2 2022', 'year': 2022, 'quarter': 2, 'value': 1020207614262.0}, {'period': 'Q3 2022', 'year': 2022, 'quarter': 3, 'value': 1020911201794.0}, {'period': 'Q4 2022', 'year': 2022, 'quarter': 4, 'value': 978496121183.0}, {'period': 'Q1 2023', 'year': 2023, 'quarter': 1, 'value': 874503658445.0}, {'period': 'Q2 2023', 'year': 2023, 'quarter': 2, 'value': 982808109709.0}]",608653228516.0,399183619642.0,122437483167.0,88764863646.0,160355628409.0,72544922056.0,30.671970777960695,22.23659971959947,40.17089392415746,18.173321370516277,7.511036748610053,12.407367428424292
